대분류코드,중분류코드,소분류코드,소분류명
81,62,17,병치매가리
81,62,18,새가라지
81,62,19,눈전갱이
81,62,20,빨판매가리
81,62,21,녹줄매가리
81,62,22,방어
81,62,23,부시리
81,62,24,잿방어
81,62,25,매지방어
81,62,98,전갱이(수입)
81,62,99,기타
81,63,01,백조기
81,63,02,부세
81,63,03,수조기
81,63,04,참조기
81,63,05,황석어
81,63,06,보리조기
81,63,98,수입조기
81,63,99,기타
81,64,01,그물코쥐치
81,64,02,말쥐치
81,64,03,별쥐치
81,64,04,분홍쥐치
81,64,05,날개쥐치
81,64,06,객주리
81,64,07,큰뿔표문쥐치
81,64,08,표문쥐치
81,64,09,가는꼬리쥐치
81,64,10,파랑쥐치
81,64,11,무늬쥐치
81,64,12,황록쥐치
81,64,13,배주름쥐치
81,64,14,갈쥐치
81,64,15,흑백쥐치
81,64,16,가시쥐치
81,64,17,새앙쥐치
81,64,18,물각쥐치
81,64,98,쥐치(수입)
81,64,99,기타
81,65,01,준치
81,65,02,때치
81,65,98,준치(수입)
81,65,99,기타
81,66,01,철갑상어
81,66,02,용상어
81,66,03,칼상어
81,66,98,철갑상어(수입)
81,66,99,기타
81,67,01,밴댕이
81,67,02,전어
81,67,03,정어리
81,67,04,눈퉁멸
81,67,05,조선전어
81,67,06,납작전어
81,67,07,대전어
81,67,08,이와치
81,67,09,샛줄멸
81,67,98,청어(수입)
81,67,99,기타
81,68,01,촉수
81,68,02,노랑촉수
81,68,03,두줄촉수
81,68,04,주황촉수
81,68,05,금줄촉수
81,68,06,남촉수
81,68,07,먹줄촉수
81,68,98,촉수(수입)
81,68,99,기타
81,69,01,통치
81,69,98,통치(수입)
81,69,99,기타
81,70,01,학공치
81,70,02,줄공치
81,70,03,살공치
81,70,98,학공치(수입)
81,70,99,기타
81,71,01,꼬마횟대
81,71,02,대구횟대
81,71,03,동갈횟대
81,71,04,꺽정이
81,71,05,흑얼꺽정이
81,71,06,살꺽정이
81,71,07,빨간횟대
81,71,08,점줄횟대
81,71,09,뿔횟대
81,71,10,알롱횟대
81,71,11,무늬횟대
81,71,12,가시횟대
81,71,13,밑횟대
81,71,14,줄가시횟대
81,71,15,흑점줄가시횟대
81,71,16,아셀횟대
81,71,17,실횟대
81,71,18,띠좀횟대
81,71,19,상어횟대
81,71,20,송곳횟대
81,71,21,졸단횟대
81,71,22,눈퉁횟대
81,71,23,골판횟대
81,71,98,횟대(수입)
81,71,99,기타
81,72,01,광동홍어
81,72,02,살홍어
81,72,03,거울홍어
81,72,04,깨알홍어
81,72,98,홍어(수입)
81,72,99,기타
81,73,01,해마
81,73,02,복해마
81,73,03,가시해마
81,73,04,sea dragon
81,73,05,진잘해마
81,73,06,산호해마
81,73,07,풀해마
81,73,98,해마(수입)
81,73,99,기타
81,74,01,해덕
81,74,98,해덕(수입)
81,74,99,기타
81,75,01,개복치
81,75,02,붉은개복치
81,75,03,물개복치
81,75,98,개복치(수입)
81,75,99,기타
81,76,01,독가시치
81,76,98,독가시치(수입)
81,76,99,기타
81,77,01,동갈양태
81,77,98,동갈양태(수입)
81,77,99,기타
81,78,01,동미리
81,78,02,열쌍동가리
81,78,03,눈동미리
81,78,04,쌍동가리
81,78,98,동미리(수입)
81,78,99,기타
81,79,01,등가시치
81,79,02,벌레문치
81,79,98,등가시치(수입)
81,79,99,기타
81,80,01,만세기
81,80,02,줄만세기
81,80,98,만세기(수입)
81,80,99,기타
81,81,01,배불뚝치
81,81,98,배불뚝치(수입)
81,81,99,기타
81,82,01,열빙어
81,82,02,바다빙어
81,82,98,빙어(수입)
81,82,99,기타
81,83,01,붉평치
81,83,98,붉평치(수입)
81,84,01,새다래
81,84,02,벤텐어
81,84,03,타락치
81,84,98,새다래(수입)
81,84,99,기타
81,85,01,샛멸
81,85,98,샛멸(수입)
81,85,99,기타
81,86,01,줄비늘치
81,86,98,줄비늘치(수입)
81,87,01,황줄깜정이
81,87,02,긴꼬리벵에돔
81,87,03,무늬갈돔
81,87,04,범돔
81,87,05,양벵에돔
81,87,98,황줄깜정이(수입)
81,87,99,기타
81,88,01,바늘동치
81,88,98,바늘동치(수입)
81,89,01,군평선이
81,89,98,군평선이(수입)
81,90,01,기름치
81,90,98,기름치(수입)
81,91,01,날가지
81,91,98,날가지(수입)
81,92,01,날쌔기
81,92,98,날쌔기(수입)
81,92,99,기타
81,93,01,남방칼고기
81,93,98,남방칼고기(수입)
81,94,01,큰얼룩통구멍
81,94,02,푸렁통구멍
81,94,03,통구멩이
81,94,04,민통구멍
81,94,05,얼룩통구멍
81,94,06,비늘통구멍
81,94,98,통구멍(수입)
81,94,99,기타
81,95,01,꼬리치
81,95,98,꼬리치(수입)
81,95,99,기타
81,96,01,날개줄고기
81,96,02,갈키고기
81,96,03,고양이줄고기
81,96,04,곱추줄고기
81,96,05,꽃줄고기
81,96,06,네줄고기
81,96,07,말락줄고기
81,96,08,민어치
81,96,09,뿔줄고기
81,96,10,실줄고기
81,96,11,왕눈줄고기
81,96,12,잔줄고기
81,96,13,흑줄고기
81,96,98,날개줄고기(수입)
81,96,99,기타
81,97,01,노랑벤자리
81,97,98,노랑벤자리(수입)
81,97,99,기타
81,98,01,동강연치
81,98,98,동강연치(수입)
81,98,99,기타
81,A0,01,가시나비고기
81,A0,02,꼬리줄나비고기
81,A0,03,나비고기
81,A0,04,나비돔
81,A0,05,두동가리돔
81,A0,06,룰나비고기
81,A0,07,세동가리돔
81,A0,98,나비고기(수입)
81,A1,01,가시망둑
81,A1,02,돌팍망둑
81,A1,03,돌망둑이
81,A1,98,둑중개(수입)
81,A2,01,미올비늘치
81,A2,98,미올비늘치(수입)
81,A3,01,얼비늘치
81,A3,02,샛비늘치
81,A3,98,샛비늘치(수입)
81,A4,01,날개멸
81,A4,98,날개멸(수입)
81,A5,01,물멸
81,A5,98,물멸(수입)
81,A6,01,발광멸
81,A6,98,발광멸(수입)
81,A7,01,밀멸
81,A7,02,색줄멸
81,A7,03,은줄멸
81,A7,98,색줄멸(수입)
81,A8,01,청황문절
81,A8,02,등설망둑
81,A8,98,청황문절(수입)
81,A9,01,여을멸
81,A9,98,여을멸(수입)
81,A9,99,기타
81,B0,01,줄벤자리
81,B0,98,줄벤자리(수입)
81,B0,99,기타
81,B1,01,밀크피시
81,B1,98,밀크피시(수입)
81,B1,99,기타
81,B2,01,색줄멸포
81,B2,98,색줄멸포(수입)
81,B2,99,기타
81,B3,01,실치
81,B3,98,실치(수입)
81,B3,99,기타
81,B4,01,바라문디
81,B4,98,바라문디(수입)
81,B4,99,기타
81,B5,01,버터플라이킹피시
81,B5,98,버터플라이킹피시(수입)
81,B5,99,기타
81,B6,01,블랙피시
81,B6,98,블랙피시(수입)
81,B6,99,기타
81,B7,01,블루피쉬
81,B7,98,블루피쉬(수입)
81,B7,99,기타
81,B8,01,스킬피쉬
81,B8,98,스킬피쉬(수입)
81,B8,99,기타
81,B9,01,시아멘시스
81,B9,98,시아멘시스(수입)
81,B9,99,기타
81,C0,01,아이스피시
81,C0,98,아이스피시(수입)
81,C0,99,기타
81,C1,01,오렌지퍼치
81,C1,98,오렌지퍼치(수입)
81,C1,99,기타
81,C2,01,자이언트시퍼치
81,C2,98,자이언트시퍼치(수입)
81,C2,99,기타
81,C3,01,토마토하인드
81,C3,98,토마토하인드(수입)
81,C3,99,기타
81,C4,01,페헤레이(F)
81,C4,98,페헤레이(F)(수입)
81,C4,99,기타
81,C5,01,퓨질리어피쉬
81,C5,98,퓨질리어피쉬(수입)
81,C5,99,기타
81,C6,01,힐사이리사
81,C6,98,힐사이리사(수입)
81,C6,99,기타
81,C7,01,듀피시
81,C7,98,듀피시(수입)
81,C7,99,기타
81,C8,01,루비
81,C8,98,루비(수입)
81,C8,99,기타
81,C9,01,블랙시바스
81,C9,98,블래시바스(수입)
81,C9,99,기타
81,D0,01,블루마오리
81,D0,98,블루마오리(수입)
81,D0,99,기타
81,D1,01,블루아이
81,D1,98,블루아이(수입)
81,D1,99,기타
81,D2,01,무레이코드
81,D2,98,무레이코드(수입)
81,D2,99,기타
81,D3,01,배창
81,D3,98,배창(수입)
81,D3,99,기타
81,D4,01,아홉동가리
81,D4,02,여덟동가리
81,D4,98,다동가리(수입)
81,D4,99,기타
81,D5,01,대주둥치
81,D5,98,대주둥치(수입)
81,D5,99,기타
81,D6,01,청대치
81,D6,02,홍대치
81,D6,98,대치(수입)
81,D6,99,기타
81,D7,01,물꽃치
81,D7,98,물꽃치(수입)
81,D7,99,기타
81,D8,01,고무꺽정이
81,D8,02,물수배기
81,D8,03,얼룩수배기
81,D8,04,울꺽정이
81,D8,05,털수배기
81,D8,98,물수배기(수입)
81,D8,99,기타
81,D9,01,바닥가시치
81,D9,98,바닥가시치(수입)
81,D9,99,기타
81,E0,01,꼭갈치
81,E0,02,빨강부치
81,E0,98,부치(수입)
81,E0,99,기타
81,E1,01,선홍치
81,E1,98,선홍치(수입)
81,E1,99,기타
81,E2,01,노랑씬벵이
81,E2,02,빨간씬벵이
81,E2,03,줄씬벵이
81,E2,98,씬벵이(수입)
81,E2,99,기타
81,E3,01,압치
81,E3,98,압치(수입)
81,E3,99,기타
81,E4,01,앨퉁이
81,E4,98,앨퉁이(수입)
81,E4,99,기타
81,E5,01,은비늘치
81,E5,98,은비늘치(수입)
81,E5,99,기타
81,E6,01,점매가리
81,E6,98,점매가리(수입)
81,E6,99,기타
81,E7,01,주걱치
81,E7,02,황안어
81,E7,98,주걱치(수입)
81,E7,99,기타
81,E8,01,주둥치
81,E8,02,왜주둥치
81,E8,03,점주둥치
81,E8,04,줄주둥치
81,E8,98,주둥치(수입)
81,E8,99,기타
81,E9,01,철갑둥어
81,E9,98,철갑둥어(수입)
81,E9,99,기타
82,01,01,가리비
82,01,02,해만가리비
82,01,03,비단가리비
82,01,04,흔한가리비
82,01,05,고랑가리비
82,01,06,큰가리비
82,01,07,국자가리비
82,01,98,가리비(수입)
82,01,99,기타
82,02,01,가무락
82,02,98,가무락(수입)
82,02,99,기타
82,03,01,깐소라
82,03,02,소라
82,03,03,쇠고둥
82,03,04,참고둥
82,03,05,갯고둥
82,03,06,갈색띠매물고둥
82,03,07,감생이고둥
82,03,08,검은갯고둥
82,03,09,물레고둥
82,03,10,매물고둥
82,03,11,보말고둥
82,03,12,위고둥
82,03,13,조각매물고둥
82,03,14,청자고둥
82,03,15,총알고둥
82,03,16,털탑고둥
82,03,17,피뿔고둥
82,03,18,홍줄고둥
82,03,19,뿔소라
82,03,98,고둥(수입)
82,03,99,기타
82,04,01,골뱅이
82,04,98,골뱅이(수입)
82,04,99,기타
82,05,01,새고막
82,05,02,피조개
82,05,03,참고막
82,05,98,고막(수입)
82,05,99,기타
82,06,01,깐굴
82,06,02,참굴
82,06,03,가시굴
82,06,04,바위굴
82,06,05,토굴
82,06,06,갓굴
82,06,98,굴(수입)
82,06,99,기타
82,07,01,가리맛
82,07,02,긴맛
82,07,03,깐맛
82,07,04,돼지가리맛조개
82,07,05,붉은맛조개
82,07,06,대맛조개
82,07,07,갈맛조개
82,07,08,돌맛조개
82,07,09,붉은무늬맛조개
82,07,10,보라맛조개
82,07,11,꼬마맛조개
82,07,12,왜맛조개
82,07,98,맛(수입)
82,07,99,기타
82,08,01,깐바지락
82,08,02,물바지락
82,08,03,아기바지락
82,08,98,바지락(수입)
82,08,99,기타
82,09,01,깐전복
82,09,02,말전복
82,09,03,오분자기
82,09,04,참전복
82,09,05,왕전복
82,09,06,마대오분자기
82,09,98,전복(수입)
82,09,99,기타
82,10,02,개량조개
82,10,03,동죽
82,10,05,백합
82,10,06,비단조개
82,10,07,새조개
82,10,08,키조개
82,10,09,진주조개
82,10,10,코끼리조개
82,10,11,개조개
82,10,12,살조개
82,10,13,가무락조개
82,10,15,갈매기조개
82,10,16,깜장북방대합
82,10,18,농조개
82,10,19,대합
82,10,21,떡조개
82,10,22,민들조개
82,10,23,밤색무늬조개
82,10,24,북방대합
82,10,25,붉은속비단조개
82,10,26,비너스백합
82,10,27,빛조개
82,10,28,삿갓조개
82,10,29,소쿠리조개
82,10,30,왕우럭조개
82,10,31,우럭조개
82,10,32,주름백합
82,10,33,칼조개
82,10,34,큰죽합
82,10,35,투박조개
82,10,36,페이스트
82,10,37,피조개
82,10,38,행달조개
82,10,39,명주개량조개
82,10,40,돌고부지
82,10,41,돌조개
82,10,42,복털조개
82,10,43,비로도복털조개
82,10,44,올리브복털조개
82,10,45,띠조개
82,10,46,중국주름백합
82,10,47,아담스백합
82,10,48,비단백합
82,10,49,비늘백합
82,10,50,민무늬백합
82,10,51,말백합
82,10,52,쇠백합
82,10,53,주름떡조개
82,10,54,둥근떡조개
82,10,55,네모소쿠리조개
82,10,56,꼬마소쿠리조개
82,10,57,우줄기
82,10,58,석공조개
82,10,59,펄조개
82,10,60,말조개
82,10,61,두드럭조개
82,10,62,접시조개
82,10,63,대양조개
82,10,97,동죽(수입)
82,10,98,조개(수입)
82,10,99,기타
82,11,01,깐홍합
82,11,02,진주담치
82,11,03,왜홍합
82,11,04,털담치
82,11,05,종밋
82,11,98,홍합(수입)
82,11,99,기타
82,12,01,깐해락
82,12,02,해락
82,12,98,해락(수입)
82,12,99,기타
82,13,01,깐우렁이
82,13,02,큰구슬우렁이
82,13,03,구슬우렁이
82,13,98,우렁이(수입)
82,13,99,기타
82,14,01,개아지살
82,14,02,가리비
82,14,03,키조개
82,14,98,개아지살(수입)
82,14,99,기타
83,01,01,갯가재
83,01,02,바다가재
83,01,03,뿔가재
83,01,04,가시갯가재
83,01,05,가위갯가재
83,01,98,가재(수입)
83,01,99,기타
83,02,01,대게
83,02,02,돌게
83,02,03,방게
83,02,04,붉은대게
83,02,05,수꽃게
83,02,06,암꽃게
83,02,07,왕게
83,02,08,칡게
83,02,09,털게
83,02,10,가시투성왕게
83,02,11,납작게
83,02,12,달랑게
83,02,13,닭게
83,02,14,던지네스게
83,02,15,두점박이민꽃게
83,02,16,맹그로브게
83,02,17,물맞이게
83,02,18,민꽃게
83,02,19,범게
83,02,20,소라게
83,02,21,여섯갈래민꽃게
83,02,22,은행게
83,02,23,점박이꽃게
83,02,24,조나게
83,02,25,청색꽃게
83,02,26,청색왕게
83,02,27,코코넛게
83,02,28,톱날꽃게
83,02,29,깨다시꽃게
83,02,30,왕밤송이게
83,02,98,게(수입)
83,02,99,기타
83,03,01,대하
83,03,02,중하
83,03,03,꽃새우
83,03,04,남빙양새우
83,03,05,닭새우
83,03,06,보리새우
83,03,07,분홍새우
83,03,08,젓새우
83,03,09,가시발새우
83,03,10,긴발새우
83,03,11,긴집게발새우
83,03,12,네점발빨간새우
83,03,13,도화새우
83,03,14,말새우
83,03,15,무지개새우
83,03,16,민새우
83,03,17,바나나새우
83,03,18,백새우
83,03,19,부채새우
83,03,20,북쪽분홍새우
83,03,21,산모양깔깔새우
83,03,22,석모자주새우
83,03,23,적새우
83,03,24,참새우
83,03,25,철모새우
83,03,26,파라다이스새우
83,03,27,펄닭새우
83,03,28,홍다리얼룩새우
83,03,29,진흙새우
83,03,30,혹진흙새우
83,03,31,가시배새우
83,03,32,그라비새우
83,03,33,자주새우
83,03,34,마루자주새우
83,03,35,대롱수염새우
83,03,36,물렁가시붉은새우
83,03,37,부새우
83,03,38,흰다리새우
83,03,98,새우(수입)
83,03,99,기타
84,01,01,무늬오징어
84,01,02,쇠오징어
84,01,03,갈색갑오징어
84,01,04,꼬마갑오징어
84,01,05,참갑오징어
84,01,06,두점갑오징어
84,01,07,쌍봉갑오징어
84,01,08,긴다리갑오징어
84,01,09,입술무늬갑오징어
84,01,10,바늘갑오징어
84,01,11,붉갑오징어
84,01,12,표범갑오징어
84,01,13,납작갑오징어
84,01,14,거미갑오징어
84,01,15,넓은붉갑오징어
84,01,16,꽃갑오징어
84,01,17,쇠갑오징어
84,01,98,갑오징어(수입)
84,01,99,기타
84,02,01,창꼴뚜기
84,02,02,화살꼴뚜기
84,02,03,귀꼴뚜기
84,02,04,한치꼴뚜기
84,02,05,부도창꼴뚜기
84,02,06,참꼴뚜기
84,02,07,반원니꼴뚜기
84,02,08,꼬마꼴뚜기
84,02,09,흰꼴뚜기
84,02,98,꼴뚜기(수입)
84,02,99,기타
84,03,01,살오징어
84,03,02,빨강오징어
84,03,03,아르헨티나오징어
84,03,04,아메리카대왕오징어
84,03,05,웰링턴오징어
84,03,06,넓적창오징어
84,03,07,반원니오징어
84,03,08,키오징어
84,03,09,흰오징어
84,03,10,반딧물오징어
84,03,11,매오징어
84,03,12,왕손톱오징어
84,03,13,손톱오징어
84,03,14,갈고리흰오징어
84,03,15,팔완향오징어
84,03,16,남방살오징어
84,03,17,지느러미오징어
84,03,18,귀오징어
84,03,19,주머니귀오징어
84,03,20,좀귀오징어
84,03,21,투구귀오징어
84,03,98,오징어(수입)
84,03,99,기타
84,04,01,대문어
84,04,02,백문어
84,04,03,참문어
84,04,04,피문어
84,04,05,왜문어
84,04,06,눈큰문어
84,04,07,모래문어
84,04,08,엔도문어
84,04,09,보라문어
84,04,98,문어(수입)
84,04,99,기타
84,05,01,화살오징어
84,05,98,화살오징어(수입)
84,05,99,기타
84,06,01,낙지
84,06,98,낙지(수입)
84,06,99,기타
84,07,01,쭈꾸미
84,07,98,주꾸미(수입)
84,07,99,기타
85,01,01,거북
85,01,02,장수거북
85,01,03,바다거북
85,01,98,거북(수입)
85,01,99,기타
85,02,01,개불
85,02,02,줄개불
85,02,98,개불(수입)
85,02,99,기타
85,03,01,갯지렁이
85,03,98,갯지렁이(수입)
85,03,99,기타
85,04,01,참고래
85,04,02,돌고래
85,04,03,밍크고래
85,04,04,브라이드고래
85,04,05,수염고래
85,04,06,쇠정어리고래
85,04,07,흰긴수염고래
85,04,08,긴수염고래
85,04,09,혹등고래
85,04,10,쇠고래
85,04,98,고래(수입)
85,04,99,기타
85,05,01,미더덕
85,05,02,오만등이
85,05,03,상칭미더덕
85,05,04,세줄미더덕
85,05,05,긴자루미더덕
85,05,06,두줄미더덕
85,05,07,주름미더덕
85,05,98,미더덕(수입)
85,05,99,기타
85,06,01,말똥성게
85,06,02,보라성게
85,06,03,북쪽말똥성게
85,06,04,분홍성게
85,06,05,성게알
85,06,98,성게(수입)
85,06,99,기타
85,07,01,우렁쉥이
85,07,98,우렁쉥이(수입)
85,07,99,기타
85,08,01,청해삼
85,08,02,흑해삼
85,08,03,홍해삼
85,08,98,해삼(수입)
85,08,99,기타
85,09,01,해파리
85,09,98,해파리(수입)
85,09,99,기타
85,10,01,냉동복합물
86,01,01,가물치
86,01,02,사두가물치
86,01,98,가물치(수입)
86,01,99,기타
86,02,01,누치
86,02,98,누치(수입)
86,02,99,기타
86,03,01,틸라피아
86,03,98,돔(수입)
86,03,99,기타
86,04,01,찬넬메기
86,04,02,메기
86,04,03,붕메기
86,04,04,미유기
86,04,98,메기(수입)
86,04,99,기타
86,05,01,기름종개
86,05,02,미꾸리
86,05,03,미호종개
86,05,04,북방종개
86,05,05,참종개
86,05,06,부안종개
86,05,07,왕종개
86,05,08,점줄종개
86,05,09,줄종개
86,05,10,새코미꾸리
86,05,11,수수미꾸리
86,05,12,쏠종개
86,05,13,종개
86,05,14,쌀미꾸리
86,05,98,미꾸라지(수입)
86,05,99,기타
86,06,01,동자개
86,06,02,종어
86,06,03,밀자개
86,06,04,대농갱이
86,06,05,꼬치동자개
86,06,06,눈동자개
86,06,98,동자개(수입)
86,06,99,기타
86,07,01,백련어
86,07,98,백련어(수입)
86,07,99,기타
86,08,01,뱀장어
86,08,02,칠성장어
86,08,03,무태장어
86,08,98,장어(수입)
86,08,99,기타
86,09,01,베스
86,09,98,베스(수입)
86,09,99,기타
86,10,01,부루길
86,10,98,부루길(수입)
86,10,99,기타
86,11,01,금붕어
86,11,02,떡붕어
86,11,03,참붕어
86,11,04,각시붕어
86,11,05,버들붕어
86,11,06,쌍지붕어
86,11,98,붕어(수입)
86,11,99,기타
86,12,01,은어
86,12,02,빙어
86,12,98,빙어(수입)
86,12,99,기타
86,13,01,산천어
86,13,98,산천어(수입)
86,13,99,기타
86,14,01,곱사송어
86,14,02,무지개송어
86,14,03,홍송어
86,14,98,송어(수입)
86,14,99,기타
86,15,01,황쏘가리
86,15,02,꺽지
86,15,03,꺽저기
86,15,98,쏘가리(수입)
86,15,99,기타
86,16,01,송사리
86,16,02,대륙송사리
86,16,98,송사리(수입)
86,16,99,기타
86,17,01,열목어
86,17,98,열목어(수입)
86,17,99,기타
86,18,01,드렁허리
86,18,98,드렁허리(수입)
86,18,99,기타
86,19,01,비단잉어
86,19,02,이스라엘잉어
86,19,03,미리갈잉어
86,19,04,미얀마잉어
86,19,05,카틀라잉어
86,19,06,garra잉어
86,19,07,모래무지
86,19,08,백연
86,19,09,알롱잉어
86,19,10,은잉어
86,19,98,잉어(수입)
86,19,99,기타
86,20,01,초어
86,20,98,초어(수입)
86,20,99,기타
86,21,01,피라미
86,21,98,피라미(수입)
86,21,99,기타
86,22,01,황어
86,22,98,황어(수입)
86,22,99,기타
86,23,01,구라미
86,23,98,구라미(수입)
86,23,99,기타
86,24,01,동사리
86,24,98,동사리(수입)
86,24,99,기타
86,25,01,등목어
86,25,98,등목어(수입)
86,25,99,기타
86,26,01,버들치
86,26,98,버들치(수입)
86,26,99,기타
86,27,01,한줄퓨실리아
86,27,98,한줄퓨실리아(수입)
86,27,99,기타
86,28,01,흑연
86,28,98,흑연(수입)
86,28,99,기타
87,01,01,민물가재
87,01,98,가재(수입)
87,01,99,기타
87,02,01,게
87,02,02,참게
87,02,98,게(수입)
87,02,99,기타
87,03,01,민물새우
87,03,02,징거미새우
87,03,03,새뱅이
87,03,98,새우(수입)
87,03,99,기타
87,04,01,왕우렁이
87,04,02,논우렁
87,04,98,우렁이(수입)
87,04,99,기타
87,05,03,대칭이조개
87,05,05,원반대칭이
87,05,98,조개(수입)
87,05,99,기타
87,06,01,황소개구리
87,06,02,기타식용개구리
87,06,98,개구리(수입)
87,06,99,기타
87,07,01,자라
87,07,02,남생이
87,07,98,자라(수입)
87,07,99,기타
87,08,01,순채
